business_id,name,segment,segment_name
aZNiVR6oAMQX5__yGPvYsg,Susanna Foo Chinese Cuisine,1,Steady Mainstream Favorites
MJisxR8XOSfDDFqU8PtiCg,It's Just Lunch,0,Struggling / Mixed-Experience Businesses
55GNarL5MuVzJEslW7QjbA,Eye Encounters,0,Struggling / Mixed-Experience Businesses
WxFfnTx_VAT_ORvqHAfYNw,My Blue Heaven,2,High-Traffic Bars & Nightlife
2oNlM0ANjE8JB0jEwY-mtw,Market Blooms,1,Steady Mainstream Favorites
ejRuEF2j8_w5qQbwEQ8GfQ,Villagio Pizza Cafe,0,Struggling / Mixed-Experience Businesses
zVmW-ohNzhOPiBIeUPL62g,Goody's Pizza,0,Struggling / Mixed-Experience Businesses
pAVplVUnmW9vMUJbiDVyjw,Maryanne S. Ritter Jewelers,1,Steady Mainstream Favorites
MGNAYydr7SxPMDgFlnZ7sg,Little Caesars Pizza,0,Struggling / Mixed-Experience Businesses
R-HCwu9UbasUudG1yTM1Ow,TD Banknorth,0,Struggling / Mixed-Experience Businesses
oFMpfE5J6f0ATRmsVXrFSg,Papa Sam,1,Steady Mainstream Favorites
6aZGNR-R1lSBlG9rPsyEyQ,South Street Cleaners,1,Steady Mainstream Favorites
tCLAeZsjXFG9RumJ4Hn0Kw,Maru Global,1,Steady Mainstream Favorites
frOmFhJME0yZ3HkyQov6Pg,Tommy's Nail Salon,1,Steady Mainstream Favorites
ekqJffSZGsAN9_v-F2yrSg,True Image Salon,1,Steady Mainstream Favorites
rm2XUoqkJn-d5gByPUwamw,Eyesite,1,Steady Mainstream Favorites
s1PNBO9o5jIgNd5YWUDLXQ,The Independent Hotel,1,Steady Mainstream Favorites
XdmaLMJE44rg75TYlOACVw,Vincera Institute,1,Steady Mainstream Favorites
7gKh-cM6TvfpQPMjMoEbGg,The Naked Peach Waxing Boutique,1,Steady Mainstream Favorites
HUikwo_T9mnpgk0M7oUHXg,2nd Street Animal Hospital,1,Steady Mainstream Favorites
ShYwqkUf7PkI7LHqCyTmEA,PHS Pop Up Garden - uCity Square,1,Steady Mainstream Favorites
8Uz6dy3vMQsZTQu-vqpZ5A,Castor Dental Care,1,Steady Mainstream Favorites
T8lxi3V2avTVXCanVkAFNg,Pizza Hut,0,Struggling / Mixed-Experience Businesses
fYtJnehmqvxXFmRsPsny_Q,Philadelphia Table Company,1,Steady Mainstream Favorites
fr2qDm_mY1afIGMvqsKUCg,George's Wings,1,Steady Mainstream Favorites
X2D42cGnqxadT_jbNJxHsg,The Sultans of Schlep,1,Steady Mainstream Favorites
GOSVLhjUT6TnrPhkkmDOpw,Vineyards Cafe,1,Steady Mainstream Favorites
kOHcpCZQd4uNp6G2uE8o2A,PrimoHoagies,1,Steady Mainstream Favorites
ELJcgId3RiCADVIT5QbUTA,Hyon's Seafood,1,Steady Mainstream Favorites
h85b3MFPWyaopMBy8DpBpA,Ron's Caribbean Cuisine,1,Steady Mainstream Favorites
w9hS5x1F52Id-G1KTrAOZg,Wiz Kid,1,Steady Mainstream Favorites
9TPek1DI_El4uu8ltDzfcw,Cynthia Roberts,1,Steady Mainstream Favorites
_tADqh3OmH6CzGJWKkru3g,Latin Flavor,1,Steady Mainstream Favorites
5Eq-hxUIIjZTHFnpZJhgQQ,Tom's Corner Grill & Pizza,1,Steady Mainstream Favorites
c8rjE6NcfeyzLB_aU1GdMA,Sláinte Pub & Grill,2,High-Traffic Bars & Nightlife
T3m-GF4HH7OCdZW3tUxxLA,BoConcept Philadelphia,0,Struggling / Mixed-Experience Businesses
GnwEsZCA8gzKDB-pTRl3nw,PNC Bank,0,Struggling / Mixed-Experience Businesses
mCo2uVTTGYrEhRrkQW-CMw,Empress Garden,1,Steady Mainstream Favorites
Oom9PRZP9L57vHKQOA3q4g,Budget Rent A Car System,0,Struggling / Mixed-Experience Businesses
-LmhsdQproqCf5EQoD06rQ,The Fat ChickeN,1,Steady Mainstream Favorites
ydIiHK4TE_wd7gAyifNUAQ,Chinese Restaurant,1,Steady Mainstream Favorites
afsP-p_pr4ikrboB5MtUzQ,Los Compadres,1,Steady Mainstream Favorites
7MaaaorooHRAqkQXcTqmrg,Nannie Francos Pizza,0,Struggling / Mixed-Experience Businesses
JXXLweAoAOBP6UtmFQe1lQ,Priya Hot Yoga,1,Steady Mainstream Favorites
9nkYaCQRyO0fi8SrXDFhGw,Rittenhouse Market,0,Struggling / Mixed-Experience Businesses
QIuU35su_uePIkn9o5a57g,Neighborhood Compounding Pharmacy,1,Steady Mainstream Favorites
tVxL-Ygzwp8NMuxwvNmWRA,Los Potrillos,1,Steady Mainstream Favorites
9Y0jUKfeDFJUStlVHOlc9Q,Tie Bar,1,Steady Mainstream Favorites
NnW7PyUW44d4nnC9XY1naQ,Doggie Style Pets,1,Steady Mainstream Favorites
CPpZTp1Lezhsfan8SgJs4Q,Firing Line,0,Struggling / Mixed-Experience Businesses
ed-eGpyeu6K7pHWoqnvOkA,David Slobodinsky,1,Steady Mainstream Favorites
H3yoQNhw-AfdLIwScR1zXg,Divino Wine Bar,2,High-Traffic Bars & Nightlife
arpAjDjebOzjwwysIGIwAg,Tropical Nails,0,Struggling / Mixed-Experience Businesses
rVfe1LHo55A2fworkm_jVw,Capofitto,2,High-Traffic Bars & Nightlife
O6hY9yenifuRXrpc4TfgsQ,The Blue Duck,1,Steady Mainstream Favorites
dRdpyxn506UOywojRIKLhg,Penn Live Arts,1,Steady Mainstream Favorites
-V0vIgo6196MDn_x3ZaYmA,La Creperie Cafe,1,Steady Mainstream Favorites
1hQobBzUoF-H26URYtT2WA,Philadelphia Auto Body,1,Steady Mainstream Favorites
ZMJz4ekxrcZdhBcnK4B_6g,Kurry Shack,1,Steady Mainstream Favorites
UaovDcnP0QzsmGf6vXvg9w,Rocchino's,1,Steady Mainstream Favorites
x2J-YIFeGZ-nsezzooVA9g,Twenty 21,1,Steady Mainstream Favorites
7iv9l8x7nr_s536GiFBDXQ,HappyBeautySalon,1,Steady Mainstream Favorites
kLS3Sth5HvO0IjrXCCvXxA,Wawa,1,Steady Mainstream Favorites
sdWuLh-auc0nC2Jy6_26AQ,The Black Sheep Pub & Restaurant,2,High-Traffic Bars & Nightlife
jFmS7S0kU5ZQHSm4jqymQw,Vegetate,1,Steady Mainstream Favorites
qKtkYb9lyQj_psgyg_wQlA,Francis The Duke Barber Co.,1,Steady Mainstream Favorites
AHAPYD1ADG6MD8RB1LprWA,Armada Chauffeured Services,1,Steady Mainstream Favorites
DjXYVftTF62DVdTMGdCa-g,Philly Cowshare,1,Steady Mainstream Favorites
eDMFTNR_o3Z2wK8WmAo77Q,CVS Pharmacy,0,Struggling / Mixed-Experience Businesses
fnv0PrzcWoopJKuVMpCcdA,United Tire & Service of North East Philadelphia,1,Steady Mainstream Favorites
AtYDSsVOZT8DLWCcTBqZmQ,Hunnies Crispy Chicken,0,Struggling / Mixed-Experience Businesses
26Zx69vOllucV5OsHXst9A,Braid Masters,1,Steady Mainstream Favorites
3CsBRtDT5WOUu8IY0mHhXw,Slices Pizza,1,Steady Mainstream Favorites
nP4LqTcK1USiw5WnbOjW7A,Marrakesh Express,1,Steady Mainstream Favorites
hLkNIMWIy2_16u5PbO8moA,Alison Simon - KW Philly,1,Steady Mainstream Favorites
5yFIS8But4LUm_XT5Lk-Xg,Verizon,0,Struggling / Mixed-Experience Businesses
REns5fQe45Nk_D2UwQyr0w,Barra Restaurant,2,High-Traffic Bars & Nightlife
1NCUTTp6rIyXpwUDVv9qOA,Lazos Pizza & Grill,1,Steady Mainstream Favorites
ry5vJHVytH0LvqgheGj-8Q,AT&T Store,0,Struggling / Mixed-Experience Businesses
Mgf-jjzsZh7-pjX-q-zTLQ,Odunde,1,Steady Mainstream Favorites
HHWTWs8sa7cE3ksH3_BCTw,Fa Caldo Caffe,1,Steady Mainstream Favorites
EneM1oBFxncaR1nQCD3gYA,Heads & Tails Beauty Boutique,1,Steady Mainstream Favorites
vLpLGCbAtuxFzu2ka138aA,Barnet Fair,1,Steady Mainstream Favorites
qHCfhWPyb1GXpzq9Wk3Vkg,New England Pizza,1,Steady Mainstream Favorites
OP-m-Kq-1aEWrrlaszFi9w,Ramble Pizza,1,Steady Mainstream Favorites
o6jpcwA4mjUXZrVdLmOVvA,South Street Headhouse District,1,Steady Mainstream Favorites
TcxygVM59WZrP11nlIMIOg,Robert's Twi-Lite Lounge,2,High-Traffic Bars & Nightlife
lT-RDsvFR21X1_5UhFp5Dg,Sue's Market,1,Steady Mainstream Favorites
rg6z4zFMxjj16qAnJ65gxg,Chevy’s Famous Thin Crust Pizza,1,Steady Mainstream Favorites
j1TPHqEtXGSqVuVNNX8g3Q,Papyrus,1,Steady Mainstream Favorites
mDgePM_zCK1dyTmozZM56w,Red Lion Surgicenter,1,Steady Mainstream Favorites
mUIBtlWNPD7sz3rGGWQ1RA,Kanella,1,Steady Mainstream Favorites
SCZcGXrZgWzubJiQuKn2JQ,Juliet Personal Concierge,1,Steady Mainstream Favorites
D9lnOVIpb-0F9DfcQN_rgw,Donatucci Kitchens Baths and Appliances,0,Struggling / Mixed-Experience Businesses
G_Qhti4qDgecDduv2rKS6g,Bravo Marble and Granite,0,Struggling / Mixed-Experience Businesses
hxEo_CKsmSMGXcHNLR9oow,Lulu's Pizza Bar,2,High-Traffic Bars & Nightlife
-QwHN9KoluPcA0YFllwFYQ,Spike's Trophies,0,Struggling / Mixed-Experience Businesses
Y9q3d7sF2k4FOxSBBHdJKQ,32 Degrees Lounge,2,High-Traffic Bars & Nightlife
FSR2ErBcsgsRpAWtU-xxYg,Club28 Badminton Philadelphia,1,Steady Mainstream Favorites
RkI3Poei2kGVyhy21N0quA,Brûlée Catering,1,Steady Mainstream Favorites
_FlhRk9KjdXyE0sLxUdEBQ,Commonwealth Kitchen,1,Steady Mainstream Favorites
i4iZdyneMKGEc729ogQhcw,Gallagher's on the Parkway,2,High-Traffic Bars & Nightlife
dSPA4yql9vUwnYRxHiVtHA,Makiman Sushi,1,Steady Mainstream Favorites
Utc1KFuFQ-wwLiUTj5FvmA,Domino's Pizza,0,Struggling / Mixed-Experience Businesses
z8W9DGBbJmg4aPfEYLHhUQ,MissionStaff,1,Steady Mainstream Favorites
5dj-rJ_0gNqdhYL_MbXuXg,California Closets - Philadelphia,1,Steady Mainstream Favorites
Tdz-vjDRKI6LRzyaW3BMkg,Charlie's Roast Pork,1,Steady Mainstream Favorites
hPeUz0HqT82fOhJ0ayyQUQ,Flyers Skate Zone,1,Steady Mainstream Favorites
gq4zw-ru_rkZ2UBIanaZFQ,McDonald's,0,Struggling / Mixed-Experience Businesses
-sRtgVuwRz7JJQaHiLV9zw,Dunkin',0,Struggling / Mixed-Experience Businesses
h0Gy4HEgeZvN9kb3_rB5JA,New Liberty Distillery,2,High-Traffic Bars & Nightlife
BWITd9JUXP3gSi1z3Y-z8g,In Riva,2,High-Traffic Bars & Nightlife
-mY6tC7PXYOL40vc_SYX4g,Triple One Nail Salon,0,Struggling / Mixed-Experience Businesses
OTBWyXkNsBYHqIlXJXnEDA,Starbucks,0,Struggling / Mixed-Experience Businesses
m4lkv5ksqtdXvlIVIftH_A,Pearl,2,High-Traffic Bars & Nightlife
iIpF-IdrX6y7gPI_WDVXQA,Shine Hair & Nails,1,Steady Mainstream Favorites
4EDFnzdMBdrL4tujAA2QZQ,Philippine Jeepney Grill,1,Steady Mainstream Favorites
8LonS_bxNmCDk3FWiG9lzA,Tomo Sushi & Ramen,1,Steady Mainstream Favorites
byYUYIXVxS6IUXC42THYFw,Asian Star,1,Steady Mainstream Favorites
cqIYskWPVQ0rz1XSG0ohxg,City Food Tours,1,Steady Mainstream Favorites
jTI5Xjk27An8ceJ6VwpXiQ,DoubleTree by Hilton Hotel Philadelphia Center City,1,Steady Mainstream Favorites
Ydo8zFl1PaO--g5zwyVyVg,Loco Lucho's Latino Kitchen,1,Steady Mainstream Favorites
IZ_syZp77K1ewunXZlVEcA,Urban Igloo,1,Steady Mainstream Favorites
xruWHK8Z5N0JWyQubLHjgA,Potito's Italian American Pastries,1,Steady Mainstream Favorites
Z-jOXWIaHaP1KG0cLXTkLA,Atlantic Physical Therapy,1,Steady Mainstream Favorites
9AYJIH69QmqyZ3qvNhvEaw,kiki nail&spa,0,Struggling / Mixed-Experience Businesses
TFnGJlA5l_HDdzGDkNTdTA,Smiths Restaurant and Bar,2,High-Traffic Bars & Nightlife
hwXDlBJdtr1cFFM8sy5oPQ,Steve's Prince of Steaks,0,Struggling / Mixed-Experience Businesses
dO4iyNK2KzLMe1kXLCskbw,St. Declan's Well,2,High-Traffic Bars & Nightlife
sRDiX4oYa2VIHMWJx7cDzg,Good Music Academy,1,Steady Mainstream Favorites
2er_V-oAd7IbQ5YTY56r7A,Bareburger - Midtown Village,2,High-Traffic Bars & Nightlife
FmQygwfW_x8AkEWLXESezQ,Dough Boy Pizza,1,Steady Mainstream Favorites
NjUjzEvHfyRcKI7VYwLY0Q,Cafe Habana,2,High-Traffic Bars & Nightlife
M0_Yc94Yq-G7HV8rrl9fQA,Gaetano’s,0,Struggling / Mixed-Experience Businesses
4i4AA184MUz3wobkhdAA3A,Rite Aid,0,Struggling / Mixed-Experience Businesses
C7ZNfxgDQWinNzRfTkevxg,The Men's Club Barber Shop,1,Steady Mainstream Favorites
I5KZm-NnxYeEQsmp6nK5_w,Las Cazuelas Restaurant BYOB,1,Steady Mainstream Favorites
Bb4mYZA4qda-2OP6Gku0SA,PA Fabric Outlet Inc,1,Steady Mainstream Favorites
WJN51928dvjYmaFw-zPKXg,D'S Caribbean And American Food,1,Steady Mainstream Favorites
I8eSWVzc_y9ORuKWgl07Tw,European Wax Center,1,Steady Mainstream Favorites
BOUtTh0u4TScrrPMBmsyPg,Fox Philadelphia WTXF,0,Struggling / Mixed-Experience Businesses
P8QLcGZZOPgl9w_3ARBKiQ,Hai Street Kitchen & Co,1,Steady Mainstream Favorites
PzmxNRjfOQCaKgSI8O_MKw,Bath & Body Works,1,Steady Mainstream Favorites
kTLHh3e_59XZduNwydxuAw,Xfinity Store by Comcast,0,Struggling / Mixed-Experience Businesses
GIq9z7R9e497A4kv6rGhPQ,iDope Philly,1,Steady Mainstream Favorites
89CEDMXZjJRHXGeVIWTwcA,Dae Jang Geum,1,Steady Mainstream Favorites
WWUJTTEcN_J3AZcS8BbCiQ,TSA Checkpoint C - Philadelphia International Airport,0,Struggling / Mixed-Experience Businesses
4BCKlTVLcYfBp5xwdC9z3g,US Post Office,0,Struggling / Mixed-Experience Businesses
u51xmBHAyiq6BBS2pRt8qA,The Mens Salon,1,Steady Mainstream Favorites
d9VqIHwmNj1VOfZc-gWwag,Oregon Beauty,0,Struggling / Mixed-Experience Businesses
262I6X8Vi5PXygFmhjeLyA,Sorrento Pizzeria And Grill,0,Struggling / Mixed-Experience Businesses
Vq77GKtHp2nMsiKbjumgvA,Tony Express,1,Steady Mainstream Favorites
b3YIPBHXoyZU13-HFBJv8A,The Resource Exchange,1,Steady Mainstream Favorites
zUJMvjK6aBeQtVCowZ85-w,Panasian Buffet,1,Steady Mainstream Favorites
vdpxxb6fxjYtJMnW_V0GZg,Lucky Goat Coffeehouse,1,Steady Mainstream Favorites
VGrXV1lgO8skquXUyeWgig,HelloTech,0,Struggling / Mixed-Experience Businesses
XQ_wVhRayMJGQT9J_WANkw,4 Seasons Grill Mexican Restaurant,1,Steady Mainstream Favorites
WZPCfTRiN4ipajP7gFfziA,The Centennial Cafe,1,Steady Mainstream Favorites
gXy0a9tOQYLGflwRtqmY5A,Camac,2,High-Traffic Bars & Nightlife
8hgo446H2HoYlZocEi1SJw,Paris Baguette,1,Steady Mainstream Favorites
jhkEcEtWalfkRN7UmoKv5Q,Hudson Group,0,Struggling / Mixed-Experience Businesses
6OqdrZ5rh54m-MSQK-yqdQ,Templetown Realty,0,Struggling / Mixed-Experience Businesses
eJhXqSKaYzDS4WBeDq8vEQ,Bistro La Bête,1,Steady Mainstream Favorites
ne4NHcrVU8ZakOOg-lnB7Q,The Monster Minders,1,Steady Mainstream Favorites
6D_ZBVcUPje3IyVg1n_Edw,Jin Jae,0,Struggling / Mixed-Experience Businesses
liy3id4Wj1AaIduwETiVSQ,Sam's Pizza,0,Struggling / Mixed-Experience Businesses
s_ypQXJm1d94PfmY6JLzRA,Bargain Thrift Center,1,Steady Mainstream Favorites
rAUaBd1BMOrY9K6kZzcEEw,Queen Nails & Spa,0,Struggling / Mixed-Experience Businesses
6jNFUIKiCCKnLCpGJpkyrg,McDonald's,0,Struggling / Mixed-Experience Businesses
YJ4jzBFJU2EJhM-zatdLRQ,Dunkin',0,Struggling / Mixed-Experience Businesses
Hj_mWzPoyyX1es-a_x1eXA,Philadelphia Photographics,1,Steady Mainstream Favorites
M2mkUv39B6E_1UOC24gPqw,Port Richmond Books,1,Steady Mainstream Favorites
egtZ6tRJV-MtSsjQESTM-w,Royal Jewelers,0,Struggling / Mixed-Experience Businesses
zwTmOj4B_OVPMTMYijQiKg,Queen Sheba,2,High-Traffic Bars & Nightlife
UhIdCsdiWS4K0EkbvVdlAw,Ed's Pizza House,0,Struggling / Mixed-Experience Businesses
BVe-jR0szZPC6o7r15jp4g,Enzo's,1,Steady Mainstream Favorites
hBoXl-5Evn7ScoY65u2TwQ,Hollywood Nails,0,Struggling / Mixed-Experience Businesses
Bih0eT_lbbCUwKmGYpX0hw,Ricci's Hoagies,1,Steady Mainstream Favorites
qot32tHVWZpiJibLTwQGyw,Pina's Pizza,1,Steady Mainstream Favorites
UaqDNhnmVFhFkVwcp_mBRQ,Keep It Clean With Raylene,1,Steady Mainstream Favorites
u-MF7O0mULjBnjz71fNplQ,Advanced Urgent Care,0,Struggling / Mixed-Experience Businesses
RI33oswGDkIsc0fuQ8GzjA,Oregon Steaks,1,Steady Mainstream Favorites
Bu-hZZaseWQ6wb15DpkLOA,Planet Fitness,0,Struggling / Mixed-Experience Businesses
ta7CjdjmH9cVcwc8AQyUFg,European Wax Center,1,Steady Mainstream Favorites
-Be75AsLHhBrrDYZwfwSCA,Gutter Gurus,0,Struggling / Mixed-Experience Businesses
gBaiZpCFNEx0gIJQrHWT5w,Elite Flooring Installations,0,Struggling / Mixed-Experience Businesses
YWfOxkw6ZqMOsVm3hsv2ig,New Happy Nails,1,Steady Mainstream Favorites
1pkuCWlH3iEuUAQVHpIuHQ,China Star,0,Struggling / Mixed-Experience Businesses
ukt4QdEiwDubi991eF75TA,Paseo Tapas Bar,0,Struggling / Mixed-Experience Businesses
rjuWz_AD3WfXJc03AhIO_w,The N Crowd,1,Steady Mainstream Favorites
cCP7ued6F6ScOpQSVs-Mrw,Linda's Beauty Salon,0,Struggling / Mixed-Experience Businesses
ZBaetx-wjXvQVzfB_OnASQ,The Rotisserie At the Porch,1,Steady Mainstream Favorites
JUVtr9lqM1dCaiLPFPCeBw,Daydreams Gentlemen's Club,2,High-Traffic Bars & Nightlife
CTCYk-k84VA5vCkRgv03Dg,SLT - Philadelphia,1,Steady Mainstream Favorites
HFuAKE0uZ-frIMjroeA-cA,SET NoLibs,2,High-Traffic Bars & Nightlife
aAMop7hpw7rtLL0bnS5lLQ,La Cucina at the Market,1,Steady Mainstream Favorites
u2v1Ml7xb-l5NUmOk5bcNA,Wilensky Locks & Hardware,1,Steady Mainstream Favorites
qWTzwt7IyrElM2g9nVHm2Q,Super Acucare Inc,1,Steady Mainstream Favorites
XLEgHW4tdk6VMt9uy10aog,Raxx Vintage Clothing,1,Steady Mainstream Favorites
E-DcL1u330qwvoxXhipmUQ,George's Sandwich Shop,1,Steady Mainstream Favorites
GUNpbcLvHZLE3NpOifjNUQ,Slate,2,High-Traffic Bars & Nightlife
8ZcVHh6cFEd1Nhqgqp11Hw,Relentless Fitness,1,Steady Mainstream Favorites
Cv0yn-dxwg9lJVhu4i66_Q,Oxford Nails,0,Struggling / Mixed-Experience Businesses
9EgoCSRFfXUEGiJWFQLJ1w,Fine Wine & Good Spirits - Premium Collection,1,Steady Mainstream Favorites
eFvzHawVJofxSnD7TgbZtg,Good Karma Cafe,1,Steady Mainstream Favorites
CIKlh4vEQy6d1lanzmDQXw,2u Cleans,1,Steady Mainstream Favorites
teGUSCn6Vlrs07qIgilFHA,Oriental Kitchen,0,Struggling / Mixed-Experience Businesses
6RUY3l7pQKk1HhM3uwGQSA,Philadelphia Chinatown,0,Struggling / Mixed-Experience Businesses
m1DE-V1QWEkQ_vtwB51rzQ,Roto-Rooter Plumbing & Water Cleanup,0,Struggling / Mixed-Experience Businesses
5S3Cc7EsEo66BSL7s6iF-w,Whirled Peace Frozen Yogurt & Smoothies,1,Steady Mainstream Favorites
KuLi91b-N_0XY_3IA72RJQ,MexiPhilly Food Cart,1,Steady Mainstream Favorites
NOPk3f5TedR-fw9HO4VJlQ,Athenian Restaurant,1,Steady Mainstream Favorites
7jTaLGVD3jy9VF7lxPEgww,Zoey's Yogurt Bar,2,High-Traffic Bars & Nightlife
qT37Sz23qPG08y9Q97QVnw,Penn Micro Center Inc,0,Struggling / Mixed-Experience Businesses
D6xXxefPLQ70JhDKEQk_3Q,Ben Hair Salon,1,Steady Mainstream Favorites
zYty3y2eQZQfdCSzyUUbzw,Valley Shepherd Creamery,1,Steady Mainstream Favorites
eA_FpMeiRDk7E1Zte_CHgw,Stan's Used Tires,0,Struggling / Mixed-Experience Businesses
c6r29yLfVhZaSyrtsNVLRQ,The Palace of Indian,1,Steady Mainstream Favorites
Az1Xl-Wz_VXgswIW4OyAGQ,Shops At Liberty Place,1,Steady Mainstream Favorites
H1LPlb5J4K-TmSRruICJug,Pastore Auto Tags & Insurance,0,Struggling / Mixed-Experience Businesses
mNu6xYO2bn-rvacN12h9WA,In & Out Pizza,0,Struggling / Mixed-Experience Businesses
SIoCIxjn4jLt2O-4DajWJw,Mac's Tavern,2,High-Traffic Bars & Nightlife
KuMz8-0-uEFlaNQrzsD_9g,EMCO Tech,0,Struggling / Mixed-Experience Businesses
KrJyAjAUnZZB0nbVAroSCQ,Atlantis Gentlemen's Club,0,Struggling / Mixed-Experience Businesses
Pd-r2emx-k0GB3f2Iv4-zA,Roosevelt Inn,0,Struggling / Mixed-Experience Businesses
yBLLLb6mD4fI50ew95xP0A,Party City,1,Steady Mainstream Favorites
E_WLgiNMLk1dH7QYd_grmg,Novo Salon,1,Steady Mainstream Favorites
3kiB39JzdovdlOhQj-nMCw,Pho Hoa Noodle Soup,1,Steady Mainstream Favorites
83IeQHroXEctmMpK19TJKw,The Richel D'Ambra Spa & Salon,1,Steady Mainstream Favorites
m3KWIfQQFGcWdX1fyy51Bw,Delancey Internal Medicine Washington Square,0,Struggling / Mixed-Experience Businesses
rNIb5eQtEHf8UvGCISvuYw,Instant Cash,1,Steady Mainstream Favorites
i_5PaxI8DK9EErsHBdwP1A,Tiffin-Etc,1,Steady Mainstream Favorites
PwJWwvIhn1L9yjoUnPyOAA,Atlantic Books,0,Struggling / Mixed-Experience Businesses
UtfuLzO7c2N0m8oogeu_SQ,Philadelphia Training Academy,1,Steady Mainstream Favorites
HThZ53HBR4UktXa2TyCaaQ,Liz Nail Salon,0,Struggling / Mixed-Experience Businesses
pEa6tpYyl2NDOPfY1OfFyQ,Milk + Honey Studio,1,Steady Mainstream Favorites
pj8Y-5vfbRitnnm2xJFH9w,Jamaican Jerk Hut,0,Struggling / Mixed-Experience Businesses
xYOETY4C57qgs0ldtDYX_Q,Moon Flower House,1,Steady Mainstream Favorites
wADYKG5qIyJcq7iisTPlPg,All About Hair,1,Steady Mainstream Favorites
dE2gEdVmQNgLNkJAoiGSZQ,Nail Art Bar,1,Steady Mainstream Favorites
XpTNCVbO5wL1DtDyKzKqfA,Holmesburg Bakery,1,Steady Mainstream Favorites
eoooZrFnFZhRVuBH_LGcQw,A Taste of Jamaica,1,Steady Mainstream Favorites
skW4boArIApRw9DXKXukkA,Champps Penn's Landing,0,Struggling / Mixed-Experience Businesses
fYXCk6Usfd2wzyaBBIM4dw,Rasavat,1,Steady Mainstream Favorites
m1ohyfs8gcS9X-ZQ3Coj2Q,Chez Yasmine,1,Steady Mainstream Favorites
DJZQCN0NUej_EtviN4rUlg,Ulta Beauty,1,Steady Mainstream Favorites
6LCZLGa09Qifn6rG7-DNrg,Erawan Thai Cuisine,1,Steady Mainstream Favorites
bHzHDhAtgyueG2UwqKutqw,Ellis Prescription Pharmacy,1,Steady Mainstream Favorites
yD6cXmbmhRxcd3Y84Ry5wA,Special Occasion Alterations,1,Steady Mainstream Favorites
_kSaLnFZIEpOZEg6ZIxKvQ,High Point Cafe,1,Steady Mainstream Favorites
iJOwwuhHP_0BCHmpmJ8l4Q,McDonald's,0,Struggling / Mixed-Experience Businesses
I6DZQ3EvWniopa1O35titg,"Kristopher Barillas - BHHS Fox & Roach, Realtors",0,Struggling / Mixed-Experience Businesses
B2TRCYPklp7a8Ipcz5y-BA,Halal Gyro King,1,Steady Mainstream Favorites
BWo8s2skxQGZUgVooK2HZQ,"""No Macarena"" DJ & Custom Music Service",1,Steady Mainstream Favorites
1b81nmM0JQJc2ogciZzfhw,Wag the Dog,1,Steady Mainstream Favorites
fzZxqe9XAtKrx10959x1Rg,Oh So Good,1,Steady Mainstream Favorites
-rGocJekjtLnrn3MYKxJVg,Joey C's Towing and Collision,0,Struggling / Mixed-Experience Businesses
wAUkOyvAoyE6F7zuQ3g_UA,Flow State CoffeeBar,1,Steady Mainstream Favorites
YSQkA13M3dVSrWynCqybaA,The Pink Dolphin,1,Steady Mainstream Favorites
J-ciDDEdIHMcChGIyKZnOg,Cake Life Bake Shop,1,Steady Mainstream Favorites
XBdaG2kQ2Iz9VNGPZokjYg,Maria's Ristorante on Summit,1,Steady Mainstream Favorites
MKHJy86fkFnMAhZac6wuLw,Chuck E. Cheese,1,Steady Mainstream Favorites
WIv5kTb_P3jnngPkMeRRNw,Jay's Favorite Sushi Bar,1,Steady Mainstream Favorites
C_EtrXTygRX5RTUOKtO6Dg,Copabanana,2,High-Traffic Bars & Nightlife
DmaGQqKOjxkJtHjnxuXjAw,Barclay Caterers,1,Steady Mainstream Favorites
10wt8eSXI_PZfl9dRIiWmg,Rangoli: Vibrant Flavors of India,1,Steady Mainstream Favorites
AbtYqoBGuvlWmR1gU0c3XA,Foodery,1,Steady Mainstream Favorites
WFRro-8uIBpKoJ1VSKrpdw,Berry Sweet Frozen Yogurt,1,Steady Mainstream Favorites
7x76ngzub3j4PijMHm71nQ,Fratelly Pizza & Restaurant,0,Struggling / Mixed-Experience Businesses
KRhAC2scnvxlGuiiOKfzDQ,Birchtree Catering,1,Steady Mainstream Favorites
MeptjglT9R6k0PyQRq5-nA,Toys R Us,1,Steady Mainstream Favorites
ILi7_ep3fBfUZdJrXLGW2g,Midas,0,Struggling / Mixed-Experience Businesses
vA5MHe9LqNQcp8k_CaFkHg,Dagwood's Pub,2,High-Traffic Bars & Nightlife
OvMc0NNMFdiHVoU5l_y6Iw,"Bed Bugs, Etc. Pest Control",0,Struggling / Mixed-Experience Businesses
pzhvHwe_3-4JYTC-wXDJpA,Jimmies Cupcake,1,Steady Mainstream Favorites
NDHgJsy-4Lb6WhERPXPs0A,Alena’s Cafe,1,Steady Mainstream Favorites
owQgiBoTu821TG8d-w5shg,Fleisher Art Memorial,1,Steady Mainstream Favorites
X5fWO9e82EICHXzzs6eQMg,Rescue Spa,1,Steady Mainstream Favorites
PvJB9euN4qsH0yzTBzWpmw,"Cristalvetro, Ltd",1,Steady Mainstream Favorites
gIdsoqeal31OEuBXhAaPPw,Cornerstone Inn,2,High-Traffic Bars & Nightlife
aplm3-xr1RRgHAMdDS2OUw,Best Exterminating,0,Struggling / Mixed-Experience Businesses
1i78w_Du0UIgwnD7iFckQQ,Wells Fargo Bank,0,Struggling / Mixed-Experience Businesses
