business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories
nBr6NgqcZz1GhtAngU0RSQ,Forin Cafe,"2041 Coral St, Ste 2",Philadelphia,PA,19125,39.9813471541,-75.1322471288,4.5,10,1,"Shopping, Restaurants, Cafes, Fashion"
afmMy0m-mH9uNUxaZZAKpQ,Chestnut Nail,2015 Chestnut St,Philadelphia,PA,19103,39.9522390142,-75.1741042801,3.0,40,1,"Beauty & Spas, Nail Salons"
y44MbCvvtmg1FpkNGSWisw,Tony's Luke,8500 Essington Ave,Philadelphia,PA,19153,39.8773236045,-75.2436721818,2.5,172,1,"Cheesesteaks, Restaurants"
xb-qtXVZ7xFr51Se5fAZjg,Saige Café,"1001 N 2nd St, Ste 9",Philadelphia,PA,19123,39.9667910353,-75.1400172338,3.0,14,0,"Sandwiches, Breakfast & Brunch, Coffee & Tea, Food, Restaurants, Cafes, Juice Bars & Smoothies"
FeEYBozUzyVGisE3HPGbBg,Liz Clark Real Estate,2200 Walnut St,Philadelphia,PA,19103,39.9508588,-75.1774844,5.0,33,1,"Real Estate Agents, Real Estate Services, Home Services, Real Estate"
LSdg7x7HhUdvYUevvYVHjQ,Sunoco,3200 Richmond St,Philadelphia,PA,19102,39.983319,-75.101136,2.5,8,1,"Restaurants, Delis, Sandwiches"
hlqnFy34n8tnVNMq-pO34g,Best IT Guru,7211 Rising Sun Ave,Philadelphia,PA,19111,40.0598291191,-75.0854658697,4.0,10,1,"Shopping, Computers, Specialty Schools, Marketing, Mobile Phone Repair, Professional Services, Telecommunications, Education, Graphic Design, Web Design, Mobile Phone Accessories, Home Network Installation, Security Systems, Legal Services, Local Services, Home Services, IT Services & Computer Repair"
n30JyruJKfbIeSReuYQloQ,21 M Salon,13 S 21st St,Philadelphia,PA,19103,39.9530467,-75.1750241,4.5,19,1,"Cosmetics & Beauty Supply, Beauty & Spas, Men's Hair Salons, Shopping, Hair Removal, Waxing, Makeup Artists, Blow Dry/Out Services, Hair Stylists, Hair Salons"
icbe_DxKtXG2p3KlJsqYig,Margarita's Beauty Salon,1614 Spruce St,Philadelphia,PA,19103,39.9473144,-75.1687372,4.5,6,1,"Hair Salons, Beauty & Spas, Barbers"
irH-OtXTEkR6Ovjs0YD8DA,Thomas Lofts,726 728 Market St,Philadelphia,PA,19106,39.9509381035,-75.1530942222,2.0,7,1,"Home Services, Real Estate, Apartments"
U30ggGzFpXvc2NZYwOW3qg,Mood Cafe,4618 Baltimore Ave,Philadelphia,PA,19143,39.9486639126,-75.2158315415,4.5,458,1,"Cafes, Pakistani, Juice Bars & Smoothies, Restaurants, Ice Cream & Frozen Yogurt, Halal, Indian, Coffee & Tea, Food"
2N_54QEPZiqT_A-kgCLzSQ,Great Nails & Spa,3851 Aramingo Ave,Philadelphia,PA,19137,39.9963086,-75.0901285,2.5,8,1,"Nail Salons, Waxing, Beauty & Spas, Hair Removal"
iefY4RDGOZrATgYaXqbx8w,Bath & Body Works,,Philadelphia,PA,19102,39.9556241,-75.1647529,2.5,5,1,"Cosmetics & Beauty Supply, Beauty & Spas, Shopping"
mVEu88jgK1Y6A5fmJbydkw,Floating World Tattoo & Body Piercing,1729 South St,Philadelphia,PA,19146,39.944496,-75.171297,4.5,15,1,"Piercing, Beauty & Spas, Tattoo"
X46tKBT7vTEGeaYj6GkZ-g,Philadelphia Independents,35 N 3rd St,Philadelphia,PA,19106,39.9513061231,-75.1453275767,4.5,24,1,"Gift Shops, Shopping, Arts & Entertainment, Flowers & Gifts"
1PIu-evesG5ZQQoHtXUXiQ,My Auto Dents,,Philadelphia,PA,19019,39.952335,-75.163789,5.0,11,1,"Body Shops, Automotive"
WZEhrN61ajiq-7MuUCGyuw,"Mark Watkins, DO",253 S 10th St,Philadelphia,PA,19107,39.9468097,-75.1575251,3.5,19,1,"Family Practice, Health & Medical, Doctors"
he6ypFmnUF95PlNUWT6i5g,TJ Maxx,1130 Market St,Philadelphia,PA,19107,39.9516263,-75.1590404,3.0,6,1,"Women's Clothing, Fashion, Accessories, Children's Clothing, Personal Shopping, Shopping"
dE_MaaYrXBAEebtH2u_B-w,Wilson's Market,1337 W Olney Ave,Philadelphia,PA,19141,40.0390528,-75.1438169,3.5,13,1,"Specialty Food, Meat Shops, Sandwiches, Food, Restaurants, Delis, Grocery"
w3R4cgg_HPI0F55PCLpufA,Green Street Property Management,"2015 Locust St, Ste 100",Philadelphia,PA,19103,39.9496329,-75.1746263,2.0,10,1,"Property Management, Real Estate, Home Services"
68ThEdiK0eWCEgGEmV9Tng,Southgate,1801 Lombard St,Philadelphia,PA,19146,39.9455687,-75.1717901,4.0,323,1,"Breakfast & Brunch, American (Traditional), Korean, Restaurants, Gastropubs, Nightlife, Bars, Cocktail Bars"
vDqnQGBfPUOUichR2KbDTg,Bizzy B Handyman & Painting Services,3418 Aubrey Ave,Philadelphia,PA,19114,40.063397,-75.006397,2.5,7,0,"Decks & Railing, Junk Removal & Hauling, Carpenters, Contractors, Painters, Windows Installation, Handyman, TV Mounting, Drywall Installation & Repair, Plumbing, Local Services, Demolition Services, Home Services"
8fTaOcdyJwJJtN7dbRNpiw,Video Library,7157 Germantown Ave,Philadelphia,PA,19119,40.0600047,-75.1907117,3.5,7,0,"Shopping, Books, Mags, Music & Video, Videos & Video Game Rental, Arts & Entertainment, Food, Cinema, Ice Cream & Frozen Yogurt"
zQKzntycRKXbDHSjrwkYkw,Poison Apple Tattoos,171 W Girard Ave,Philadelphia,PA,19123,39.9695627,-75.1388013,4.0,5,0,"Tattoo, Arts & Entertainment, Beauty & Spas, Art Galleries, Shopping"
USyJiGIvZ8fHjRVaVTu1Zw,Tony Jr's,118 S 18th St,Philadelphia,PA,19103,39.951157,-75.170714,3.0,71,0,"Restaurants, Sandwiches, Cheesesteaks"
u8ZsK3py4y9xEOk-vox2ZA,Iheoma Esochi J DDS,233 McClellan St,Philadelphia,PA,19148,39.925352,-75.15078,3.5,7,1,"Health & Medical, Dentists, General Dentistry"
cEG1r9aRMJwmRQVkh7eiJg,Falls Deli,3492 Tilden St,Philadelphia,PA,19129,40.0128847,-75.1901845,4.5,31,1,"Bagels, Food, Sandwiches, Delis, Breakfast & Brunch, Restaurants, Event Planning & Services, Caterers"
ZrkdPWQicriMCcDVDX0dCA,Retro Fitness,105 Franklin Mills Blvd,Philadelphia,PA,19154,40.091209,-74.968006,3.5,15,1,"Fitness & Instruction, Active Life, Gyms"
TttFjRQ-8Iz8by4hsD7iOQ,Angelina's,743 S 8th St,Philadelphia,PA,19147,39.940221217,-75.1557966694,4.5,49,1,"Restaurants, Italian"
evZKyAZ4UePe8RLPzBDcbg,Suds and Swagger,616 S 6 th St,Philadelphia,PA,19147,39.9415109,-75.1525395,4.5,12,0,"Pet Services, Pet Groomers, Pets"
NQn_dGaMlvbQGwgAA6t85w,The Glen At Shawmont Station,300 Autumn River Run,Philadelphia,PA,19128,40.0446405,-75.2467667,4.0,9,1,"Home Services, Real Estate, Apartments"
pCmaISSyKum22MOtPOxL-w,Philadelphia Phillies,Citizens Bank Park,Philadelphia,PA,19176,39.9057900395,-75.1663008124,4.5,94,1,"Arts & Entertainment, Professional Sports Teams"
aurl4I40YVQfQ8loOdgKCg,Crown Fried Chicken,933 N Broad St,Philadelphia,PA,19123,39.971145,-75.15902,3.5,11,1,"Chicken Wings, Restaurants, Fast Food"
ctDyeSkk2VMEbRogxAtYFw,Pennsylvania Oral Surgery & Dental Implant Centers,207 N Broad St,Philadelphia,PA,19107,39.9565069284,-75.1623848453,3.5,9,1,"Oral Surgeons, Health & Medical, Cosmetic Dentists, Dentists, Orthodontists"
tThP9jkCZHTrFvwEhGeKzw,Divine Creations Unisex Salon,509 S 52nd St,Philadelphia,PA,19143,39.9516457,-75.2263698,4.5,5,1,"Hair Salons, Beauty & Spas"
di5ihAL9VWoctHelY8kLTQ,Gigi and Big R,38th and Spruce,Philadelphia,PA,19104,39.9512903,-75.1992768,4.0,81,1,"Restaurants, Food, Caribbean, Food Trucks"
Pb5agnsD9EdCl6yuZp2jJA,O Sole Mio,250 Catharine St,Philadelphia,PA,19147,39.9378287,-75.1482632,4.5,85,1,"Food, Seafood, Sardinian, Gelato, Restaurants, Pizza, Italian"
qluIWCzDpeZfddykm_2gYg,North American Motor Inns,4444 City Ave,Philadelphia,PA,19131,40.0031369,-75.2213329,1.0,25,1,"Hotels, Event Planning & Services, Hotels & Travel, Caterers"
Bw0cpnfI-Y9QmjWzqS-oFg,Izumi,1601 E Passyunk Ave,Philadelphia,PA,19148,39.929738,-75.1633963,4.0,219,0,"Restaurants, Sushi Bars, Desserts, Food, Japanese"
wh9WMoi0ukhQy-kvjpC4uQ,Apex Inspections,,Philadelphia,PA,19147,39.9350642,-75.1516194,4.5,23,1,"Home Inspectors, Home Services"
1w1H1kYUN60zpfdP-0qmGQ,Machismo Burrito Bar,8500 Henry Ave,Philadelphia,PA,19128,40.0626011,-75.2372078,3.0,30,0,"Restaurants, Mexican"
3VKE0_-KhU_qMYHxcyVcDg,Just To Serve You Too,5132 N 5th St,Philadelphia,PA,19120,40.029648,-75.1322934,3.0,68,0,"Seafood, Restaurants, Soul Food, Southern"
rApVTXXz2sUrNfDAMAIeNQ,Yoga Sutra,"1401 Walnut St, 2nd Floor",Philadelphia,PA,19102,39.949601,-75.164593,3.5,7,0,"Active Life, Yoga, Fitness & Instruction"
Mw4seO5ZXpAIHxVnWzkoOw,Apartments By Lego,4226 Chester Ave,Philadelphia,PA,19104,39.948116,-75.208422,1.0,6,1,"Home Services, Apartments, Real Estate"
kgMEBZG6rjkGeFzPaIM4MQ,McDonald's,914 S Broad St,Philadelphia,PA,19146,39.9394402,-75.1668049,2.0,55,0,"Fast Food, Food, Restaurants, Coffee & Tea, Burgers"
2xILZFIFZsPIxNkKH8aJ6g,Kia on the Boulevard,11295 Roosevelt Blvd,Philadelphia,PA,19154,40.0938306616,-75.0149545558,2.0,47,1,"Automotive, Car Dealers"
2OB9O5u6yrBXw4V03si_OA,KS Optical Group,5139 Chestnut St,Philadelphia,PA,19139,39.9584186,-75.2246542,4.5,6,1,"Doctors, Optometrists, Shopping, Eyewear & Opticians, Health & Medical"
fKDV_dlDhXd7P5kZi97Kng,The Spot,272 S 20th St,Philadelphia,PA,19103,39.9483749,-75.1744886,3.0,80,0,"Breakfast & Brunch, Pizza, Greek, Restaurants, Food"
XgLrkmIqIrD_pl67lAovEQ,The Bourse,111 S Independence Mall E,Philadelphia,PA,19106,39.9498192516,-75.1486551501,2.0,35,0,"Food Court, Shopping, Shopping Centers, IT Services & Computer Repair, Local Services, Souvenir Shops, Restaurants"
usFEKg4-2C48qPIh32HbHA,Fine Wine & Good Spirits - Premium Collection,"1112 Chestnut St, Ste 28",Philadelphia,PA,19107,39.9500812,-75.1593054,2.0,7,1,"Food, Beer, Wine & Spirits"
_IYHl6J9iB3lbeJq27pbsg,Taqueria La Hacienda,4715 N Front St,Philadelphia,PA,19120,40.02202,-75.1240606,3.5,10,1,"Latin American, Restaurants"
ZyyExneJPXjci7yc2CGAPQ,Cups & Chairs,701-03 S 5th St,Philadelphia,PA,19147,39.940311,-75.15099,4.5,80,0,"Coffee & Tea, Food"
Ryt1Fhgz7sixMQSJiLyP_g,Zocalo,3600 Lancaster Ave,Philadelphia,PA,19104,39.9584222,-75.1938661,2.5,59,0,"Restaurants, Mexican"
B6qHZCAs7Nka-1zdjCzAIQ,Butter's Soul Food,2730 W Girard Ave,Philadelphia,PA,19130,39.9741307,-75.1815903,3.0,77,1,"Food, Caterers, Event Planning & Services, Restaurants, Soul Food"
Bb3F76xkJrA-IwXLNK52RQ,Alchemy Coffee,119 S 21st St,Philadelphia,PA,19103,39.9511237,-75.1755163,5.0,19,1,"Food, Coffee & Tea"
y7qvy9LcyK2hr_VcPBiPaQ,Bicycle Revolutions,"1300 S Columbus Blvd, Ste 11B",Philadelphia,PA,19147,39.9304866315,-75.1450844921,4.5,94,0,"Bike Repair/Maintenance, Local Services, Sporting Goods, Bikes, Shopping"
F6lNQPwg4gyg76wNyimxjQ,Ride The Ducks,6th and Market Streets,Philadelphia,PA,19106,39.950968,-75.150328,3.5,83,0,"Tours, Local Flavor, Hotels & Travel"
AAFofLiyt_K1Ar_eEuVc7g,Crowne Plaza Hotel Philadelphia Downtown,1800 Market St,Philadelphia,PA,19103,39.9528337,-75.1703455,3.0,59,0,"Venues & Event Spaces, Hotels, Event Planning & Services, Hotels & Travel"
XZN4nllA4qMdXVHy_-nqHg,Jefferson Dental Associates,"834 Chestnut St, Ste 415",Philadelphia,PA,19107,39.9496879547,-75.1551404166,4.0,41,1,"Pediatric Dentists, Oral Surgeons, Health & Medical, General Dentistry, Endodontists, Cosmetic Dentists, Dentists, Periodontists"
-fqjV6QqrKLUxpYCJoSsOQ,GameStop,2308 W Oregon Ave,Philadelphia,PA,19145,39.9181628466,-75.1868784428,3.5,7,1,"Books, Mags, Music & Video, Shopping, Video Game Stores, Videos & Video Game Rental, Electronics"
DVhjFN8N-jpw_EC_-Uoxjg,Hill Counseling,7811 Germantown Ave,Philadelphia,PA,19118,40.0690412,-75.19879,2.0,5,1,"Counseling & Mental Health, Health & Medical"
3Lf3nWp9TcIj7hvw9YZeMA,Cannuli's Quality Meats & Poultry,937 S 9th St,Philadelphia,PA,19147,39.9378963,-75.1579013,4.5,38,1,"Specialty Food, Caterers, Meat Shops, Food, Event Planning & Services"
NouhbGP5s17DZ9hExLYAkA,Dairy Queen,514 S St,Philadelphia,PA,19147,40.0790741,-74.9312205,2.0,6,0,"Food, Ice Cream & Frozen Yogurt"
KAZ2Z3831eb5lHtUDKa8kA,Saladworks,"2955 Market St, Ste 221",Philadelphia,PA,19104,39.9557501,-75.1819889,3.5,8,1,"Salad, Restaurants, American (Traditional), Food, Sandwiches, Do-It-Yourself Food, Soup, Vegetarian, American (New)"
cLlBDZxYJ1dt1JgMuZnXew,Olly,700 S 5th St,Philadelphia,PA,19147,39.9408776,-75.1511064,4.0,51,1,"Pizza, Food, Bagels, Sandwiches, Comfort Food, Breakfast & Brunch, Burgers, American (New), Nightlife, Bars, Wine Bars, Restaurants"
V5KiEoH4E86GA2S3RQkf1g,Spice Grill,3447-61 Richmond St,Philadelphia,PA,19134,39.9862724,-75.094699,3.5,12,1,"Restaurants, Chinese, Asian Fusion"
MMRRS6YhVRx_iN5-JhMRYg,Han Dynasty,3711 Market St,Philadelphia,PA,19104,39.9567105161,-75.1971027811,4.0,783,1,"Restaurants, Chinese, Szechuan"
2Eb8aKOZROAPkWxsBXf_qQ,Vista Auto Group,7418 Frankford Ave,Philadelphia,PA,19136,40.038457,-75.0370017,2.0,7,1,"Used Car Dealers, Car Dealers, Automotive"
icp_IKE9zIkAqAucyS1vTA,Hakka Beef House,927 Race St,Philadelphia,PA,19107,39.9554945,-75.1552563,4.5,33,0,"Restaurants, Chinese"
h5-Ay4V4XbRu-MvWyYC5yQ,The Groomin Room,7540 Frankford Ave,Philadelphia,PA,19136,40.0391617,-75.0346834,4.0,31,1,"Pet Services, Pets, Pet Groomers"
2oav5QoWgnvTI2gO5xFMjw,Kimpton Hotel Monaco Philadelphia,433 Chestnut St,Philadelphia,PA,19106,39.9491236494,-75.1488953439,4.0,499,1,"Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels, Wedding Planning"
f8xDi3rajxvIqS73N93Afw,Guavaberry Foods & Drinks ,776 S 4th St,Philadelphia,PA,19147,39.938371,-75.1501031,4.0,13,1,"Delis, Convenience Stores, Restaurants, Cafes, Food"
A0F-h3xJm_6gHDKcDQwSrQ,Capogiro Gelato,3925 Walnut St,Philadelphia,PA,19104,39.9541715545,-75.2013800841,4.0,252,0,"Pizza, Restaurants, Gelato, Coffee & Tea, Ice Cream & Frozen Yogurt, Food"
PGCTib7KxDctvNnQry_iDA,Majestic Ballroom,800 W Olney Ave,Philadelphia,PA,19120,40.0369380685,-75.1354611665,1.0,5,1,"Event Planning & Services, Venues & Event Spaces"
SPWyzJPFP2TT7x0BsqaBqQ,Chenango Restaurant & Bar,1031 Germantown Ave,Philadelphia,PA,19123,39.9664073,-75.1386733,2.0,10,0,"Barbeque, Bars, Nightlife, Restaurants"
Knt2mnsG15akKb9cjSiuxw,John's Seafood,1326 W Girard Ave,Philadelphia,PA,19123,39.9709958,-75.1581617,3.0,9,1,"Restaurants, Seafood"
W_ZwRjARpALtXUlSW90tIg,B & A Archery,7169 State Rd,Philadelphia,PA,19135,40.024772,-75.032997,4.5,8,0,"Sporting Goods, Shopping, Sports Clubs, Active Life, Archery"
twrAccrzOnaRtS_UaZhwTw,FurnitureXO.com,2801 Grant Ave,Philadelphia,PA,19114,40.0760645,-75.0168627,1.5,14,0,"Home & Garden, Shopping, Furniture Stores, Interior Design, Home Services"
ugSVRAKO6mxvsrElFg8USw,México Lindo,700 Moore St,Philadelphia,PA,19148,39.926402,-75.1575374,4.5,73,1,"Mexican, Restaurants"
Bc3zpRSQ_1i18SDI1eb9cA,The Somers Team,"1405 Frankford Ave, C2",Philadelphia,PA,19125,39.9727720933,-75.1339779021,3.5,7,1,"Home Services, Real Estate Services, Real Estate"
E9NdANM1gVijPPkl1K2CDg,Deluxe Hair Salon,2209 South St,Philadelphia,PA,19146,39.9454953,-75.1789457,4.5,126,1,"Beauty & Spas, Hair Salons"
mpVZG520RL-K1YeQi55ZPg,The Blarney Stone,3929 Sansom St,Philadelphia,PA,19104,39.9548253,-75.2009783,3.5,46,0,"Burgers, American (Traditional), Karaoke, Pubs, Restaurants, Nightlife, Bars"
9VRg8Ho9SoZWKPmjfrpVmw,Forman Mills,"2500 Grant Ave, Ste 1",Philadelphia,PA,19114,40.078046,-75.0249625,2.0,11,1,"Shopping, Fashion, Sports Wear, Children's Clothing, Sporting Goods, Men's Clothing, Women's Clothing"
duf2PORLOL6it1dTGhSnKA,Junes Breakfast,6227 Lancaster Ave,Philadelphia,PA,19151,39.9850064107,-75.246888042,2.5,20,1,"Breakfast & Brunch, Restaurants, Coffee & Tea, Food, Sandwiches, American (New)"
Ye0slMJ56gXMZChM9mU6QA,New Frontier Outfitters,9280 Ridge Pike,Philadelphia,PA,19128,40.0747869,-75.2445106,4.5,12,0,"Active Life, Fishing, Guns & Ammo, Sporting Goods, Shopping, Outdoor Gear"
klGvxx2XmKkd-9mdRZoGVA,The Comcast Experience HD Video Wall,1701 Arch St,Philadelphia,PA,19103,39.9544765361,-75.1685419632,4.0,50,1,Local Flavor
_7txbYafymgB-xqbsdWJjA,Jinxed Fishtown,1331 Frankford Ave,Philadelphia,PA,19125,39.9711258,-75.1340608,4.5,22,1,"Used, Vintage & Consignment, Art Galleries, Fashion, Antiques, Shopping, Women's Clothing, Arts & Entertainment"
LsGhInbkQ8jUNn-defi_fg,Dynamite Braids Hair Salon & Spa,7047 Frankford Ave,Philadelphia,PA,19135,40.0342971,-75.0450417,2.5,9,1,"Hair Salons, Beauty & Spas, Hair Stylists, Nail Salons"
bKppmYKQ_-9cpp2yziB-Qw,Lincoln Chicken Pizza And Grill,2614 W Girard Ave,Philadelphia,PA,19130,39.9738754,-75.1794242,2.5,20,1,"Cheesesteaks, Chicken Wings, Restaurants, Pizza"
K8b2MQ5Az59-nzvqUfjJEQ,The Farm and Fisherman,1120 Pine St,Philadelphia,PA,19107,39.944935,-75.1606759,4.0,234,0,"American (New), Restaurants"
We57TJLl3BEo2gII0TWVQA,"Dodd William A, DMD",1608 Walnut St,Philadelphia,PA,19103,39.9495016,-75.1680817,3.5,16,1,"Doctors, General Dentistry, Dentists, Health & Medical"
00Vn4VUTWl71_cFPziRQNQ,Crab & Claw,7801 Ogontz Ave,Philadelphia,PA,19150,40.0719622,-75.157311,3.0,65,1,"Seafood Markets, Specialty Food, Food"
s55Hw6gHhQzZctinFhPu-g,Urban Eatery,3400 Lancaster Ave,Philadelphia,PA,19104,39.9570681,-75.1916189,2.0,9,1,"Restaurants, Food Court"
n6dw_zxL_4cVO6EP_m0joQ,Dragon House,1228 Chestnut St,Philadelphia,PA,19107,39.9503586,-75.1615836,4.0,5,1,"Restaurants, Chinese"
agTcS5LYZJe4gNiXK6nNkw,Buca D’Oro ,711 Locust St,Philadelphia,PA,19106,39.9470772078,-75.1541655511,4.0,5,1,"Italian, Restaurants"
6SGw7TF7F4q4Uc2cuGvwIA,Z Brothers Service Center,9853 Bustleton Ave,Philadelphia,PA,19115,40.0918468,-75.0317717,3.0,13,1,"Auto Repair, Automotive, Gas Stations"
Zk_GdMMPgEfKUECCxAxvwQ,Pho Nam Giang,427 Franklin Mills Cir,Philadelphia,PA,19154,40.0860776,-74.9648083509,4.5,23,1,"Chinese, Restaurants, Vietnamese, Asian Fusion"
6vdj6TAQv82kXE6MEUg7tA,Energy Plus Holdings,3711 Market St,Philadelphia,PA,19104,39.9566278,-75.1968405,1.5,15,1,Home Services
PxEiXqMAzzvp8GFlb5EoLg,Grain Exchange,7152 Germantown Ave,Philadelphia,PA,19119,40.059508,-75.190838,3.5,239,0,"Restaurants, American (New), Nightlife, American (Traditional), Pubs, Southern, Bars, Gastropubs"
ErWSqXjjX55CvAsTiVL4yw,Minima,118 N 3rd St,Philadelphia,PA,19106,39.9527587,-75.1453487,4.0,7,1,"Home & Garden, Furniture Stores, Shopping"
AWGuQflJGycjeHfOZjAVUQ,Temple ReadyCare - Cottman Avenue,2118 Cottman Ave,Philadelphia,PA,19149,40.0489636,-75.0633962,3.5,8,1,"Health & Medical, Urgent Care"
s_NhHDVXGyZ1mjTu4D9fXA,Chestnut Hill Escape Room,8217 Germantown Ave,Philadelphia,PA,19118,40.073763,-75.202796,5.0,9,0,"Escape Games, Active Life"
ZT8ZBNvjV6OVheYOZcT10w,Oregon Laundromat,200 W Oregon Ave,Philadelphia,PA,19148,39.9139475,-75.1520299,3.0,8,1,"Laundry Services, Local Services, Laundromat, Dry Cleaning & Laundry"
kfcz8iJOkltAvkp6TqNMcA,Fairmount Pet Shoppe,2024 Fairmount Ave,Philadelphia,PA,19176,39.9670683,-75.1711272,4.5,64,1,"Pet Stores, Pets"
9xPFNAQ5vG7PG0VD2rdoIA,City Hydration,"1315 Walnut St, Ste 1132",Philadelphia,PA,19107,39.949279331,-75.1629582236,5.0,25,1,"Beauty & Spas, IV Hydration, Medical Spas, Health & Medical"
w0zKpH49tW6Y-b6ZJzKMFw,Chuck's Alibi,7301 Oxford Ave,Philadelphia,PA,19111,40.061417,-75.0833451,2.0,76,1,"Food, Restaurants, Seafood"
rQ2CSHRkZSn5WCu7OfVI-Q,Trend Eye Care,"180 W Girard Ave, Ste 5",Philadelphia,PA,19123,39.968969,-75.139531415,5.0,193,1,"Health & Medical, Shopping, Fashion, Optometrists, Accessories, Eyewear & Opticians"
eqNutOMnPqKa9QDAY6KfEw,J'aime French Bakery,212 S 12th St,Philadelphia,PA,19107,39.948081,-75.1608093,4.5,310,1,"Food, Juice Bars & Smoothies, Coffee & Tea, Restaurants, Bakeries, Cafes"
WiF0TF-648bQsZ0dYyhpXw,Retail Express,2750 Grant Ave,Philadelphia,PA,19114,40.0717692,-75.0202703,1.0,9,1,"Couriers & Delivery Services, Local Services"
BmRiZG7YUTQ1lfK61J6zLA,William Way Community Center,1315 Spruce St,Philadelphia,PA,19107,39.9470772,-75.1633393,4.5,6,1,"Local Services, Community Service/Non-Profit"
sfbg2kxnvKpmlIuCUas5TA,Lucky Wok Restaurant,5431 N 5th St,Philadelphia,PA,19120,40.0342865,-75.1307075,2.5,6,1,"Restaurants, Chinese"
gpOUCroDdMBXM_Hav3FFXA,Simple Solutions Home Repairs,1316 Bigler St,Philadelphia,PA,19148,39.91384,-75.170405,4.5,7,1,"Flooring, Painters, Home Services, Contractors, Handyman"
DrVl5UFuhbud0DGTzCiUDg,Mattei Tire Co,2701 S Marvine St,Philadelphia,PA,19148,39.9160361,-75.1666909,4.0,7,1,"Tires, Automotive"
5YGfTrvNftNIS7qAF9qikA,Z Dog Day Care,2617 Washington Ave,Philadelphia,PA,19146,39.9405185,-75.1870153,4.0,33,1,"Pet Training, Pet Services, Pets, Dog Walkers, Pet Sitting"
8cLbpSZOHnmzxzDNSBGQCA,About BBQ,933 Race Sreet,Philadelphia,PA,19107,39.9554168697,-75.1554945434,4.0,14,0,"Barbeque, Restaurants"
S5zpryZNidOZUFcfznfhaQ,I Like To Move It,,Philadelphia,PA,19401,40.1270723,-75.3353875,4.0,144,1,"Self Storage, Home Services, Local Services, Couriers & Delivery Services, Movers, Home Cleaning"
CB7nXPd5h_YLzcgfDo2DCg,Mike's Breakfast,"6201 N Front St, Ste 16",Philadelphia,PA,19120,40.045729,-75.11891,3.0,15,1,"Restaurants, Breakfast & Brunch"
C2KhibuDzv3HJvZubkHTJA,Village Thrift Stores,2917 Kensington Ave,Philadelphia,PA,19134,39.992888,-75.119347,3.0,15,0,"Thrift Stores, Used, Vintage & Consignment, Fashion, Shopping"
i5DH8fyS7JTu61qrIgRRWA,Urban Princess Boutique,620 S 4th St,Philadelphia,PA,19147,39.9411303,-75.1493963,5.0,18,1,"Fashion, Women's Clothing, Flowers & Gifts, Shopping, Jewelry, Accessories, Gift Shops"
ttLa_rs6CZOcBZN_XWEAwQ,MSB Roofing,2907 Belgrade St,Philadelphia,PA,19134,39.982307,-75.111553,2.0,6,1,"Roofing, Home Services"
7lwe7n-Yc-V9E_HfLAeylg,Pub & Kitchen,1946 Lombard St,Philadelphia,PA,19146,39.9456566,-75.1747733,3.5,615,1,"Restaurants, Pubs, Food, Bars, American (New), Nightlife"
0kLivwqFCIAb2V7Vhndpow,Dentistry For Life,"1601 Walnut St, Ste 1217",Philadelphia,PA,19102,39.9500233,-75.1675812,4.5,61,1,"Health & Medical, Orthodontists, Oral Surgeons, Dentists, General Dentistry, Endodontists, Cosmetic Dentists"
o4_cgIKWgvJ09TZeSzARmg,Quality Pizza,6438 Rising Sun Ave,Philadelphia,PA,19111,40.0509209,-75.094581,3.0,19,1,"Restaurants, Pizza"
5m3ND7lNNd6zo-bNQGoXhQ,Three 12 Sport Bar and Lounge,312 Market St,Philadelphia,PA,19106,39.9499452,-75.146352,2.5,33,1,"Lounges, Sports Bars, Bars, Cocktail Bars, Nightlife, Restaurants, American (Traditional)"
IDGg4Ax0iMYBtSKRP0tBbg,Germantown Pizza,1517 N 4th St,Philadelphia,PA,19122,39.9742039,-75.1420764,3.0,20,0,"Pizza, Restaurants, Italian, Desserts, Food"
7J81xJFlMM244_f05k2egw,Hammerheads Bar & Grille,3517 Cottman Ave,Philadelphia,PA,19149,40.0374692,-75.0417837,2.5,15,1,"Dive Bars, Restaurants, American (Traditional), Nightlife, Bars"
Sv1VsMRwedFaRgodPlmBVA,In Style Hair Studio,137 N 11th St,Philadelphia,PA,19107,39.955075,-75.157486,4.5,42,1,"Hair Salons, Beauty & Spas"
oBhJuukGRqPVvYBfTkhuZA,Square 1682,121 S 17th St,Philadelphia,PA,19103,39.9508011,-75.1686108,3.5,385,1,"American (New), Breakfast & Brunch, Bars, Nightlife, Restaurants"
e0aGg7U132XQRup2qa0Ztg,Archway Sandwich Shop,48 N 8th St,Philadelphia,PA,19107,39.9528017,-75.1533475,3.0,7,0,"Delis, Sandwiches, Restaurants, Breakfast & Brunch"
04UD14gamNjLY0IDYVhHJg,Dmitri's,795 S 3rd St,Philadelphia,PA,19147,39.9380132,-75.1481307,4.0,273,0,"Mediterranean, Restaurants, Seafood, Greek"
7sKfrJmjG6unAQeWdQUe2w,Franzone's Pizzeria & Restaurant,114 Levering St,Philadelphia,PA,19127,40.026465,-75.2244958,3.5,110,1,"Pizza, Restaurants"
